time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg,optical_flow_x_radps,optical_flow_y_radps,optical_flow_quality
0.0,0.0,0.0,1000.0,84.0,2.0,15.0,85.35221145348257,19.0,-2.5157817934715475e-17,9.0,2.0,0.0,0.0,0.0,-0.7222147929914944,-7.13853957585605,4243.671980701213,0.2597188600228231,87.37824754723981,1.6251479458370872,1.1116425003060326,89874.56291621955,281.65,-1.7826439091004773,9.86942436359809,0.3586780454497614,319.2,0.17131232378029196,0.84,nominal,13449.15,nan,heading_hold,18.0,-5.0,0.0,-20.05352282957881,-0.0,-14.32394487827058,-2.6999999999999997,0.0,-2.6999999999999997,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.047123889803846894,0.0,-0.047123889803846894,-0.047123889803846894,0.0,-0.047123889803846894,0.0,1.0,15.863658976337863,1.058966646731392,-0.6930371942163254,-0.001279898773872129,0.002068087163747687,0.0005281361201269382,15.914062555771283,0.0024887854768139554,1.0,0.0,0.5354505256823202,1.4183609496089247,1000.3550402325627,83.88261463530795,2.0393493499509656,15.053550255708195,1.0,1000.7418586383787,0.0,1.0,87.66706131630349,4205.12851111079,1.0,1.0,1.5022286437970536,17.21259347713176,-0.9087001158528836,-44.77701689197725,1.0,999.8945560890289,0.0,1.0,0.5051689769872049,8.977430989260586,,,
0.03,2.5341750666266845,0.06149453241160598,1000.4427801476453,84.47250222088948,2.049817747053533,14.759338254844302,85.77670691962489,18.994860630286592,0.0625806098799806,9.331007279175314,1.9069286083283399,1.5918500267886655,-11.035278524387659,-3.0567571876345423,-0.1796335364748719,-7.108609057614929,4281.236709253624,0.2608728406142633,87.76603739383036,1.657684587861955,1.1115941567030745,89869.73605830262,281.6471219290403,-1.7376095109045648,10.04690527549587,0.38086315943698384,324.87,0.17435537163691558,0.84,nominal,13489.813914922517,nan,heading_hold,18.0,-5.0,0.0,-2.104143326166681,0.1262042299246268,-2.6527196377068534,-2.342485995700008,0.07572253795477607,-2.671631782624112,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.040884093306822876,0.0013216076052772155,-0.04662877100771618,-0.040884093306822876,0.0013216076052772155,-0.04662877100771618,0.03,1.0,16.26062405098693,1.1337864606221544,-0.3297938859810175,0.029777496839869723,-0.1910417237957281,-0.05549231635105134,16.303439216099623,0.20115426101103817,1.0,0.0,0.5354505256823202,1.4183609496089247,1000.3550402325627,83.88261463530795,2.0393493499509656,15.053550255708195,1.0,1000.7418586383787,0.0,1.0,87.968860584111,4283.4731383245935,1.0,1.0,1.5022286437970536,17.21259347713176,-0.9087001158528836,-44.77701689197725,1.0,999.8945560890289,0.0,1.0,0.5051689769872049,8.977430989260586,,,
0.06,5.0827587281244035,0.12447038443673039,1000.8787999615308,84.95278871659063,2.0991950675041466,14.533993796185685,86.21264354098352,18.989629969137486,0.19067211054732056,9.894443853713325,1.719295569685746,3.2252900499515014,-18.794959311341092,-6.125175208085628,0.5778448913143169,-6.977777591328825,4320.319735811621,0.262067807908967,88.16761932726394,1.6830269014919665,1.1115465527783457,89864.98310161752,281.64428780025,-1.695899461264263,10.211129355173762,0.40139116939672026,330.53999999999996,0.17739841949353916,0.84,nominal,13531.57803680509,nan,heading_hold,18.0,-5.0,0.0,0.14342861657592612,0.28022107313714223,-2.3217493695543774,-0.8509372283344477,0.1984216590641958,-2.461702334782271,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.014851656362230896,0.003463111257939867,-0.042964810945982354,-0.014851656362230896,0.003463111257939867,-0.042964810945982354,0.06,1.0,16.41984636010121,1.1581761611636952,0.27392587877828284,0.05594665665763285,-0.3297888827267608,-0.1059146724737689,16.462920819122022,0.3508684274860849,1.0,0.0,0.5354505256823202,1.4183609496089247,1000.3550402325627,83.88261463530795,2.0393493499509656,15.053550255708195,1.0,1001.128656765309,0.0,1.0,87.30170689219467,4350.617605288289,1.0,1.0,1.1099073732589775,16.573495389331764,-0.8330221361940959,-45.030349689990594,1.0,1001.3172281602725,0.0,1.0,0.21415119878309366,9.439327392274048,,,
0.09,7.645852066835786,0.18888826332798223,1001.3088324356719,85.43644462371276,2.1472626297083943,14.334415804701084,86.65721137449407,18.984308016552678,0.38798835622292044,10.455522820740015,1.435535505503022,4.906266402636398,-18.74957023014398,-9.215485137652323,1.3087874827357981,-6.74725757426572,4360.672158626469,0.263295706386034,88.58028233344871,1.707667033399041,1.11149960406916,89860.29561098694,281.64149258916814,-1.6576912320270654,10.361382077277707,0.42017275965971335,336.21,0.18044146735016278,0.84,nominal,13574.221403207153,nan,heading_hold,18.0,-5.0,0.0,0.4334594225423222,0.4646563341373498,-1.9462314078240193,-0.08029923780838583,0.3581624641080882,-2.15241977860732,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.001401486086598248,0.006251114255742155,-0.03756681202174514,-0.001401486086598248,0.006251114255742155,-0.03756681202174514,0.09,1.0,16.663988249972572,1.0785112324864445,0.9366351632465766,0.08629847138961205,-0.3246397872916837,-0.15736275242818948,16.725100188126028,0.37094669901314525,1.0,0.0,0.5354505256823202,1.4183609496089247,1000.3550402325627,83.88261463530795,2.0393493499509656,15.053550255708195,1.0,1001.128656765309,0.0,1.0,88.46327569493083,4407.5003500379835,1.0,1.0,1.1099073732589775,16.573495389331764,-0.8330221361940959,-45.030349689990594,1.0,1001.3172281602725,0.0,1.0,0.21415119878309366,9.439327392274048,,,
0.12,10.223529165574298,0.2546722977317616,1001.7335924838441,85.92256995795042,2.1928011467926454,14.158668272404752,87.10892200168855,18.978894772532172,0.6571681599372972,10.870903595210553,1.0557061379764001,6.62991013423329,-13.959011594118936,-12.315688237100794,1.8724810752459615,-6.418489817255516,4402.184603960572,0.2645528058714283,89.00277066670762,1.7340552521706858,1.1114532324652968,89855.66578583649,281.638731648855,-1.6231471851062294,10.497009704672017,0.4371262130840022,341.88,0.18348451520678638,0.84,nominal,13617.632880879819,nan,heading_hold,18.0,-5.0,0.0,-0.5523564062316516,0.6786418621686916,-1.5305182645457769,-0.3635335388623453,0.5504501029444503,-1.779278870170394,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.006344857194574686,0.00960716666432239,-0.031054274595638098,-0.006344857194574686,0.00960716666432239,-0.031054274595638098,0.12,1.0,16.943457583982912,1.0299909216416343,1.2808247578295564,0.11705101084272503,-0.2399409411659845,-0.2177291460101187,17.022988816866484,0.34449756952584987,1.0,0.0,0.5354505256823202,1.4183609496089247,1000.3550402325627,83.88261463530795,2.0393493499509656,15.053550255708195,1.0,1003.1250575477313,0.0,1.0,89.11005701791656,4499.53361005359,1.0,1.0,0.7721913433295448,15.705342753493118,-0.9486408035558926,-45.384304922719714,1.0,1001.7204037674416,0.0,1.0,1.1107229382211135,10.99020547001048,,,
0.15,12.815914042610805,0.3217039979939629,1002.1535740563116,86.41282923455022,2.234390008740042,13.99938574891786,87.56798705221959,18.973390237075968,0.9993574754299144,11.133589279575748,0.5809910664572799,8.386360198348093,-8.979846355831883,-15.404953373909889,2.269129197953865,-5.993078804648435,4444.92097323157,0.2658406139544353,89.43559094168678,1.7611729974770813,1.1114073839889818,89851.08823531267,281.63600176863395,-1.5924141057166699,10.61742213279545,0.45217776659943126,347.55,0.18652756306341,0.84,nominal,13661.845525208177,nan,heading_hold,18.0,-5.0,0.0,-1.6818313536304619,0.9200906422214887,-1.078109390527765,-1.1545122277232154,0.7722344265106734,-1.3585771823848165,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.020150039628304663,0.013478033339861436,-0.023711644975082557,-0.020150039628304663,0.013478033339861436,-0.023711644975082557,0.15,1.0,17.129470046044975,1.1275020164973235,1.5027144641319798,0.14540106509714584,-0.16087280929877465,-0.26576085188841103,17.232183715834424,0.3430019838128029,1.0,0.0,0.5354505256823202,1.4183609496089247,1000.3550402325627,83.88261463530795,2.0393493499509656,15.053550255708195,1.0,1003.1250575477313,0.0,1.0,89.28575672532395,4517.7713626919,1.0,1.0,0.7721913433295448,15.705342753493118,-0.9486408035558926,-45.384304922719714,1.0,1001.7204037674416,0.0,1.0,1.1107229382211135,10.99020547001048,,,
0.18,15.42317994223689,0.3898203176461541,1002.5690910256736,86.90886332086951,2.2705439884063736,13.850565645399332,88.03490252409202,18.967794410184066,1.4148997636709062,11.306090027517914,0.01285431891711871,10.166578841512795,-6.140111676634865,-18.450920212853816,2.5682423683686015,-5.473382106816214,4488.974434761182,0.2671614674643622,89.87952891980338,1.7887599168646082,1.1113620243276143,89846.55953214859,281.6333009083331,-1.565622499172184,10.722095457157224,0.46526193214465283,353.21999999999997,0.18957061092003358,0.84,nominal,13706.916207720114,nan,heading_hold,18.0,-5.0,0.0,-2.34078841762501,1.1877853976864454,-0.5903674871714139,-1.8662779416642923,1.0215650092161366,-0.8976513652567751,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.03257269483938456,0.0178296729339878,-0.01566697185875296,-0.03257269483938456,0.0178296729339878,-0.01566697185875296,0.18,1.0,17.37332667551236,1.0171373020780758,1.743662930395931,0.18076800425272274,-0.10799011184931848,-0.31958312436302144,17.49020893186199,0.38271700902412364,1.0,0.0,0.5354505256823202,1.4183609496089247,1000.3550402325627,83.88261463530795,2.0393493499509656,15.053550255708195,1.0,1003.0699288941952,0.0,1.0,89.87649530206477,4447.328970210463,1.0,1.0,0.05421760343074176,15.529662970507447,-1.1665818258578318,-45.46079025062465,1.0,1002.9075896667571,0.0,1.0,2.0372343202926384,11.767825445995577,,,
0.21,18.045522920905764,0.45881170569661234,1002.9803851468921,87.4114326222958,2.299712935015274,13.709804040616191,88.50992011914671,18.962107291856466,1.9039359012143893,11.446175775834917,-0.6467471145901614,11.964337393664177,-5.291786872707547,-21.410835158670825,2.8327907636658676,-4.863149593947809,4534.413139120716,0.2685169043162401,90.33510164690233,1.8167806950449792,1.1113171270457016,89842.07703566283,281.6306274965452,-1.542885859079159,10.810574252802013,0.47632178160025157,358.89,0.1926136587766572,0.84,nominal,13752.880573749635,nan,heading_hold,18.0,-5.0,0.0,-2.536397689978527,1.4814377946641932,-0.06942905585266768,-2.268349790652833,1.2974886804849706,-0.4007179796143107,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.03959017243381603,0.022645449481819433,-0.006993848116209239,-0.03959017243381603,0.022645449481819433,-0.006993848116209239,0.21,1.0,17.661020080924967,0.9865004803022962,1.8252542804243135,0.20532606830140868,-0.09582832408085869,-0.3764501245110567,17.78247358172307,0.43938201859503867,1.0,0.0,17.799191065992062,3.8870385253044066,1002.4450171062562,87.28266856172489,2.398629102080168,13.670335621470404,1.0,1003.0699288941952,0.0,1.0,90.36429544240309,4551.418509203064,1.0,1.0,0.05421760343074176,15.529662970507447,-1.1665818258578318,-45.46079025062465,1.0,1002.9075896667571,0.0,1.0,2.0372343202926384,11.767825445995577,,,
0.24,20.68313914946821,0.5284202460670466,1003.3877000649711,87.92054095208158,2.320284679014478,13.577163935968441,88.99294703987775,18.956328882093167,2.466385840251328,11.576120208784578,-1.394397435405652,13.774985169790664,-5.259502370710279,-24.237986106809164,3.0891265443282294,-4.167724651197389,4581.270083254426,0.2699073835454206,90.80246319775834,1.8451543061567466,1.1112726655051637,89837.63808506232,281.62797994957765,-1.5243000609459982,10.882473555826179,0.4853091944782724,364.56,0.19565670663328083,0.84,nominal,13799.744300263392,nan,heading_hold,18.0,-5.0,0.0,-2.5519940967957013,1.8006516091495388,0.4793811117116439,-2.438536374338554,1.5993864376837115,0.12734147518126201,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.042560488661852726,0.027914559349323874,0.002222528016259665,-0.042560488661852726,0.027914559349323874,0.002222528016259665,0.24,1.0,17.969180651367054,0.8724960160281782,2.0602554582376715,0.24176829154982715,-0.0918626823158248,-0.42635001534080796,18.10793624719966,0.49866320776881823,1.0,0.0,17.799191065992062,3.8870385253044066,1002.4450171062562,87.28266856172489,2.398629102080168,13.670335621470404,1.0,1003.9516420710755,0.0,1.0,90.44748609758969,4720.484514554963,1.0,1.0,-1.1235829480212394,15.150674815263095,-1.3413076082195077,-45.46067056409893,1.0,1003.4600044626316,0.0,1.0,2.836040683721936,11.818070489287336,,,
0.27,23.336216854935795,0.598338754262323,1003.7912964663981,88.43592351558614,2.330616939842544,13.453213380899708,89.48370406753904,18.950459180894168,3.1016105632622852,11.691134333576292,-2.2245990164362714,15.593731648579892,-5.145848480812802,-26.887374342898354,3.336616702968069,-3.393872160253021,4629.559105041079,0.2713327803877481,91.28157122292959,1.8737557400602953,1.11122861121146,89833.23983432383,281.62535657296837,-1.5099429207194563,10.937480538323786,0.4921850672904733,370.22999999999996,0.1986997544899044,0.84,nominal,13847.496564315652,nan,heading_hold,18.0,-5.0,0.0,-2.615790740961915,2.144271568826712,1.0482024696515835,-2.5448889943125708,1.9263175163695119,0.6798580718634549,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.044416692048521604,0.03362058309948775,0.011865761800277508,-0.044416692048521604,0.03362058309948775,0.011865761800277508,0.27,1.0,18.226367889105287,0.74550095421864,2.2358666638456643,0.2700016948766937,-0.09154845451025274,-0.472775523000436,18.37812171687427,0.5520857994078808,1.0,0.0,17.799191065992062,3.8870385253044066,1002.4450171062562,87.28266856172489,2.398629102080168,13.670335621470404,1.0,1003.9516420710755,0.0,1.0,90.36909357369413,4676.764865341217,1.0,1.0,-1.1235829480212394,15.150674815263095,-1.3413076082195077,-45.46067056409893,1.0,1003.4600044626316,0.0,1.0,2.836040683721936,11.818070489287336,,,
