time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg
0.0,0.0,0.0,20.0,85.0,0.0,8.0,85.37564055396598,18.0,0.0,6.000000000000002,0.0,0.0,0.0,0.0,0.623294571949261,0.0,4455.946741876431,0.2509445034436674,85.37564055396597,1.7460191153368827,1.2226496753673843,101084.96761777384,288.02,0.0,0.0,0.0,326.8,0.17539118863220368,0.86,nominal,3840.633,nan,pitch_program,13.0,0.0,0.0
0.03,2.5653075616539396,0.0,20.23295089060798,85.51025205513132,0.0,7.765029686932638,85.86209229090004,17.994738264341034,0.0,6.265582975204377,0.0,0.0,-8.852781691043555,0.0,1.0768889448804941,0.0,4506.768587835821,0.25237499376300476,85.86209229090004,1.774089403005167,1.222622319986844,101082.17454514331,288.01848581921104,0.0,0.0,0.0,332.605,0.1785066900092231,0.86,nominal,3884.5669141368985,nan,pitch_program,12.985,0.0,0.0
0.06,5.146108487635077,0.0,20.45934109706695,86.02669753270457,0.0,7.546340215298981,86.35704915655975,17.98938306364076,0.0,6.641308868012124,0.0,0.0,-12.524241308436645,0.0,1.6281034559280652,0.0,4558.778263294931,0.2538304720578223,86.35704915655977,1.8027331753915474,1.2225957354748862,101079.46019475175,288.01701428286907,0.0,0.0,0.0,338.40999999999997,0.18162219138624247,0.86,nominal,3929.4075668837904,nan,pitch_program,12.97,0.0,0.0
0.09,7.742556498860226,0.0,20.67979074078805,86.54826704083828,0.0,7.348321457369993,86.85965896786091,17.983934397899173,0.0,6.946402982422518,0.0,0.0,-10.169827843745363,0.0,2.093383042827227,0.0,4611.900458915065,0.2553084351430113,86.8596589678609,1.8324705748552441,1.222569848975327,101076.817126636,288.01558136018485,0.0,0.0,0.0,344.215,0.18473769276326188,0.86,nominal,3975.099647874699,nan,pitch_program,12.955,0.0,0.0
0.12,10.354825627841963,0.0,20.894771499631656,87.07563763272458,0.0,7.166025294786852,87.37000965818355,17.978392267116273,0.0,7.1246251580176185,0.0,0.0,-5.94074397652938,0.0,2.419981663794166,0.0,4666.158483523259,0.25680914272098526,87.37000965818353,1.8626362816144963,1.2225446050683844,101074.23968129342,288.0141839852524,0.0,0.0,0.0,350.02,0.1878531941402813,0.86,nominal,4021.667004762406,nan,pitch_program,12.94,0.0,0.0
0.15,12.98312643446072,0.0,21.10456580349498,87.61002688729191,0.0,6.993143462110928,87.88868452010006,17.972756671292064,0.0,7.219372527884283,0.0,0.0,-3.1582463819261175,0.0,2.655626861537001,0.0,4721.629385260782,0.25833430999508267,87.88868452010006,1.8931428390875156,1.2225199705603382,101071.72446865878,288.01282032227726,0.0,0.0,0.0,355.825,0.1909686955173007,0.86,nominal,4069.175523573682,nan,pitch_program,12.925,0.0,0.0
0.18,15.62769081196946,0.0,21.309365882970546,88.15214591695799,0.0,6.826669315852168,88.41608588776508,17.967027610426545,0.0,7.289096473856473,0.0,0.0,-2.324131819218925,0.0,2.8608410103677087,0.0,4778.3724076099525,0.25988512003259406,88.41608588776508,1.924102176278503,1.2224959228513945,101069.2691803987,288.0114891217607,0.0,0.0,0.0,361.63,0.19408419689432013,0.86,nominal,4117.675614792559,nan,pitch_program,12.91,0.0,0.0
0.21,18.28875338347562,0.0,21.509365109477947,88.702085716872,0.0,6.666640883580016,88.95225748228052,17.961205084519715,0.0,7.3583908530681486,0.0,0.0,-2.309812921933199,0.0,3.0602551081538674,0.0,4836.409100534509,0.26146170183112255,88.95225748228052,1.9554552722251854,1.2224724392098258,101066.87149477287,288.01018912678836,0.0,0.0,0.0,367.435,0.19719969827133954,0.86,nominal,4167.186870947827,nan,pitch_program,12.895,0.0,0.0
0.24,20.966545387897153,0.0,21.704780215068432,89.25973348071774,0.0,6.513836853016193,89.49709543664797,17.955289093571576,0.0,7.421470478718536,0.0,0.0,-2.102654400729176,0.0,3.2476405587292363,0.0,4895.745249426913,0.2630637506502275,89.49709543664798,1.9870191278200713,1.222449494162944,101064.52881025113,288.00891892860204,0.0,0.0,0.0,373.24,0.20031519964835895,0.86,nominal,4217.7162286943385,nan,pitch_program,12.88,0.0,0.0
0.27,23.66129852424268,0.0,21.895828144440966,89.82510454485103,0.0,6.368264312417766,90.05056466700378,17.949279637582126,0.0,7.466420915886547,0.0,0.0,-1.4983479824521349,0.0,3.41114944135543,0.0,4956.394210273478,0.26469116393353154,90.05056466700378,2.0186326536213155,1.22242706221511,101062.23852302358,288.0076771170611,0.0,0.0,0.0,379.045,0.20343070102537836,0.86,nominal,4269.276821495798,nan,pitch_program,12.865,0.0,0.0
