time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,gps_valid,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_alt_m,pitot_airspeed_mps,pitot_qbar_pa,mag_heading_deg
0.0,0.0,250.0,1200.0,48.0,-3.0,-1.0,48.104053883222775,11.0,0.0,-2.0,-5.000000000000001,0.0,0.0,0.0,-0.8084664277189543,1.423357908392787,1261.0944322985495,0.14331327893915746,48.104053883222775,0.4481219442643677,1.0899692586850038,87715.57267821583,280.34999999999997,0.0,0.0,0.0,2.7032275714625205,0.00014258355784676151,0.04,nominal,12924.98,1494.4564229177108,target_intercept,-14.999999999999998,-11.309932474020213,0.0,20.05352282957881,-0.0,-14.32394487827058,4.8,0.0,-4.8,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.08377580409572781,0.0,-0.08377580409572781,0.08377580409572781,0.0,-0.08377580409572781,-3.5480593231251762,-2.5021430320107965,0.4715860666353989,0.004569755852035123,2.0133944395973026e-05,0.0001551406198653554,1.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1200.4838225180154,48.58592398693941,1256.4165989432342,-5.076838378091929
0.04,1.9139458067389634,249.87653329927215,1199.9451917482008,47.848645168474086,-3.086667518196172,-1.3702062949782654,47.9676748041556,10.999994296657686,-0.225539592613863,-2.719580304003273,-3.2400989840603867,-7.450259097598373,17.903235043782935,44.0,-1.0808592780571946,-0.45495332821800333,1253.9607304967385,0.14290688282014768,47.9676748041556,0.40859390023330877,1.0899751534059234,87716.15852230036,280.3503562536367,0.0,0.0,0.0,4.811265803493781,0.00025305398405520184,0.07111111111111111,nominal,12917.891427716104,1492.8066126248584,target_intercept,-14.999999999999998,-11.321378837633594,0.0,2.3946824654945456,-0.36086334818216625,-6.936832297606729,2.8757459723956367,-0.288690678545733,-6.509465838085383,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.05019123566926982,-0.005038602860439596,-0.11361161142068203,0.05019123566926982,-0.005038602860439596,-0.11361161142068203,-3.400387514575241,-1.5784818928556867,-1.2793932109724298,-0.1301909659560098,0.31159627772722703,0.7693969300473913,1.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1200.4693773417578,48.29432348192244,1287.8682007251311,-5.076838378091929
0.08,3.822127831237636,249.7508830747455,1199.872934341248,47.70455061246682,-3.1412556131664617,-1.80643517382063,47.84197784375009,10.999984174498325,0.00786140901630029,-3.703695769359244,0.08030913010291427,1.1829663755363788,24.445928616919225,82.95257303183811,-1.5354303001637248,-3.8447319198698398,1247.406348711697,0.1425322828868831,47.84197784375009,0.5010917926845717,1.0899829248504984,87716.93088482629,280.35082592678185,0.0,0.0,0.0,6.455261243164964,0.0003386320892227158,0.09530864197530864,nominal,12911.161333558537,1491.152770978785,target_intercept,-14.999999999999998,-11.332711865877055,0.0,0.19927008982519134,0.29450274519338693,-11.45695110312514,0.7345652663392803,0.17786406044556294,-10.46745405011719,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.012820582468409517,0.003104313475741286,-0.1826915374757605,0.012820582468409517,0.003104313475741286,-0.1826915374757605,-3.3473586806212383,-0.14882427810936236,-3.525457987959906,0.01814905034832734,0.4254827089865036,1.4469708355405675,1.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1200.168084744888,47.95774211925699,1252.4400619568553,0.12182220077734467
0.12,5.724494873257456,249.62497623051746,1199.7797065505108,47.559176050495495,-3.1476711057007614,-2.3306947684342303,47.72017600654145,10.999970629214756,1.164435859894052,-4.447616619345071,4.0273826652991245,21.89855636505489,19.60515853283613,98.27547344111109,-1.7811117989397076,-7.76998163975759,1241.0742577926114,0.1421692534801484,47.72017600654145,0.5573608369505537,1.089992951769046,87717.92740882118,280.35143190742167,0.0,0.0,0.0,7.737885285412589,0.0004048829470814868,0.11412894375857338,nominal,12904.427258291214,1489.4933877545402,target_intercept,-14.999999999999998,-11.344015751527971,0.0,1.2923326666012311,1.8532706145601296,-14.32394487827058,1.1807791865488408,1.518189303737216,-13.552646712639902,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.020608484544297614,0.026497402018774673,-0.2365383074951521,0.020608484544297614,0.026497402018774673,-0.2365383074951521,-3.3282160436503316,1.909609135211443,-3.9327795519958775,0.3826764402001542,0.3419659341730801,1.715653803313857,1.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1199.7575761512376,48.030407626722244,1230.9988920354435,0.12182220077734467
0.16,7.620881854901944,249.50181519709102,1199.6650337878261,47.40967454111221,-3.0790258356607145,-2.8668190671176648,47.59596928054348,10.999954433896873,3.5176901007109596,-4.992817231282629,7.4305637028315985,51.83367823226174,17.08607715673203,84.2028444949255,-2.161552080231632,-11.014324964399199,1234.636065549743,0.1417990249039999,47.59596928054348,0.702072857692427,1.0900052852531352,87719.15317348641,280.3521772803791,0.0,0.0,0.0,8.739451630608842,0.00045609942032812946,0.12876695625666817,nominal,12897.383249472603,1487.8288187493233,target_intercept,-14.999999999999998,-11.355421840036547,0.0,2.237027557932721,4.172759336269948,-14.32394487827058,2.0257778836559446,3.6418453297634015,-14.169685245144445,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.035356493983878856,0.06356219185275,-0.2473076614990304,0.035356493983878856,0.06356219185275,-0.2473076614990304,-3.228914054095649,4.137181474155366,-4.395614411882312,0.9052027242956943,0.30368828204736903,1.4704654245641768,1.0,0.2136181609379939,248.1775623292204,1199.432023011328,47.965355097651184,-2.8354432490463894,-0.9400489124326931,1200.2327943990272,47.86491381687995,1255.4870673068795,7.429675602659168
0.2,9.510609830020144,249.38489531445344,1199.5285072444462,47.24319937795499,-2.922997065939467,-3.4131635844998933,47.45643776103779,10.99993618992006,7.051467872458385,-5.5580046253451165,9.10406857762216,84.52195104884753,17.914867849466052,40.20284449492549,-2.8932584068264484,-12.350967823014608,1227.424335908336,0.14138310557178962,47.45643776103778,0.9307592852762162,1.0900199693322146,87720.61255654166,280.35306470291107,0.0,0.0,0.0,9.523309879053413,0.0004955508361341826,0.14015207708851968,nominal,12889.412978052374,1486.159966740473,target_intercept,-14.999999999999998,-11.367079525924304,0.0,1.803158825276813,6.885235970044719,-11.968207324846125,1.8476826369526396,6.236557841988456,-12.40850290890579,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.032248145546754606,0.10884846833377082,-0.21656923100370004,0.032248145546754606,0.10884846833377082,-0.21656923100370004,-3.3762522167657587,5.72008605374022,-6.368845128478458,1.4795605771405445,0.31504221130071025,0.7005865664503896,1.0,11.666382613728947,246.94943965340295,1200.6861421415742,47.01801336048355,-2.8943652568179297,-3.4548008374779737,1200.705011833105,47.782401454510854,1224.5377924515226,7.429675602659168
0.24,11.39258627892551,249.27709022906868,1199.367922377953,47.04941122263415,-2.6951271346193995,-4.014621662333439,47.29723029692089,10.999916367886614,11.517284811450772,-6.171998055353077,9.050377394058412,111.83935115647733,14.944843612377301,-3.797155505074503,-3.6511680878537223,-11.795647029943634,1219.2219113937613,0.14090852940883927,47.29723029692089,1.124185120050804,1.0900372411920578,87722.32913313244,280.35410850454326,0.0,0.0,0.0,10.138534154557087,0.0005257945008566718,0.14900717106884864,nominal,12880.295432867737,1484.4870331092848,target_intercept,-14.999999999999998,-11.379107694256826,0.0,1.1613471813687417,9.613320857748244,-8.49705770662994,1.2986142724855212,8.937968254596285,-9.27934674708511,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.02266509476826315,0.15599697448143598,-0.1619551531708607,0.02266509476826315,0.15599697448143598,-0.1619551531708607,-3.4707262450353715,6.1455872315171955,-8.420450035814733,1.9533207094206009,0.26104121517094414,-0.06813067983996768,1.0,11.666382613728947,246.94943965340295,1200.6861421415742,47.01801336048355,-2.8943652568179297,-3.4548008374779737,1198.504991407649,47.64819905288146,1217.734810849834,9.927346536311983
0.28,13.265946520058163,249.1804022359988,1199.1810079781005,46.834006028316345,-2.4171998267471575,-4.672859996309224,47.128575155715296,10.99989533610658,16.58614347478751,-6.863163994706955,7.243094047625426,131.94368800245252,5.868208931959169,-47.7971555050745,-3.958600726868186,-9.412115474140489,1210.5645997350216,0.1404057655669475,47.128575155715296,1.181723266757571,1.090057345213879,87724.3271942893,280.3553234481423,0.0,0.0,0.0,10.622136383733459,0.0005489102553454388,0.15589446638688229,nominal,12870.49972999239,1482.8098445482449,target_intercept,-14.999999999999998,-11.391589107183794,0.0,0.2984755407228152,12.141223545346554,-4.236963058007882,0.49850328707535646,11.5005724871965,-5.245439795823328,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.008700523691479464,0.20072285576585233,-0.09155019515225618,0.008700523691479464,0.20072285576585233,-0.09155019515225618,-3.5772348788823902,5.469727251662309,-9.562503968330724,2.3053739014572314,0.10055029929324827,-0.8330673632623178,1.0,11.666382613728947,246.94943965340295,1200.6861421415742,47.01801336048355,-2.8943652568179297,-3.4548008374779737,1197.7231104721454,46.25536949793046,1195.4743545252252,9.927346536311983
0.32,15.130692679771059,249.0955171428885,1198.966994185776,46.61865399282237,-2.1221273277576325,-5.350344808110628,46.97263580068065,10.999873379696366,21.844912873973485,-7.734957091786577,3.6352868798762947,143.05116009543474,-8.8853132528542,-91.7971555050745,-3.3859498620638324,-5.324475557277475,1202.5921992319845,0.13994084281548252,46.97263580068065,1.0359353336708415,1.0900803643234978,87726.61498540736,280.3567145377924,0.0,0.0,0.0,11.001463005464053,0.0005666312664806191,0.16125125163424178,nominal,12861.063930563632,1481.1280703750936,target_intercept,-14.999999999999998,-11.40455604534178,0.0,-1.312836295101092,14.219181254873176,0.8729464305907004,-0.950568378665802,13.67545950133784,-0.44543979582332865,0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.016590547973062468,0.2386817950214872,-0.007774391056528371,-0.016590547973062468,0.2386817950214872,-0.007774391056528371,-3.3681743581180577,3.788655722734522,-8.841784217751863,2.4981715191156626,-0.15298419322029533,-1.5992823678449117,1.0,11.666382613728947,246.94943965340295,1200.6861421415742,47.01801336048355,-2.8943652568179297,-3.4548008374779737,1198.6335757079962,46.90600664645445,1193.2492423637204,4.2221667812106976
0.36,16.987993543409047,249.0210426582416,1198.7272759306497,46.43252159094974,-1.8618621161718802,-5.992956378156197,46.8546808545756,10.999850714445707,26.899851422828487,-8.649160017893363,-1.2064158260279114,143.75211224497312,-28.68820334451163,-118.77779232519221,-1.6476477993300513,-0.3761713269827053,1196.5883265789967,0.13958904362084756,46.85468085457559,0.6003105926584105,1.0901061486210082,87729.1776126367,280.35827270645075,0.0,0.0,0.0,11.296839094871785,0.0005803835421663487,0.16541764015996582,nominal,12853.179399497372,1479.4411978957044,target_intercept,-14.999999999999998,-11.417958687484374,0.0,-2.0847706931549306,14.32394487827058,5.367752125711535,-1.8579302302571046,14.194247802884032,4.205113741404562,0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.03242699979032285,0.24773635900429744,0.073393080208367,-0.03242699979032285,0.24773635900429744,0.073393080208367,-2.892213426807246,1.3811739250640018,-4.904865208848691,2.507985637054306,-0.500839392206449,-2.07383040307977,1.0,11.666382613728947,246.94943965340295,1200.6861421415742,47.01801336048355,-2.8943652568179297,-3.4548008374779737,1198.7291069336704,46.428055564186664,1194.038714002025,4.2221667812106976
