time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,radar_agl_m,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.0,0.0,1.0,13.124683187965003,0.0401032777054351,6.052526515782966,-0.0017697994528526222,0.0008620863442852247,-0.0019047864694523068,14.453096356199588,0.0027392689649848347,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,899.6899854359319,0.0,1.0,70.76165448518913,2732.849514235471,1.0,1.0,-1.4840521806067302,9.962958229895124,0.048500247149829485,-46.890039957756706,1.0,899.7067055008114,0.0,1.0,0.7910241563651457,18.546306663164323
0.025,0.025,1.0,13.457635324829601,-0.05909191052167622,5.857373096339133,-0.000181717823083268,0.28309857434829916,0.0007325737117672112,14.677202048745807,0.283099580507725,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,899.6899854359319,0.0,1.0,70.94058369958937,2769.2192663973965,1.0,1.0,-1.4840521806067302,9.962958229895124,0.048500247149829485,-46.890039957756706,1.0,899.7067055008114,0.0,1.0,0.7910241563651457,18.546306663164323
0.05,0.05,1.0,13.711655730540285,0.0716729491587782,5.634476987285194,0.004674512407931903,0.47748713371640783,-0.0018490906905282158,14.824370840097929,0.47751359464139287,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.198929979724,0.0,1.0,70.41540909598744,2792.725603293576,1.0,1.0,-1.0934740400812786,10.829329792838188,-0.006150638790838771,-46.78005469515262,1.0,900.2217818565256,0.0,1.0,-1.9593629645428712e-05,16.657993826703002
0.07500000000000001,0.07500000000000001,1.0,14.170801322522959,-0.0036913274543079245,5.199681390522314,0.0015163372945679108,0.5799878489156102,-0.0021423552810293143,15.094645087290422,0.5799937877725051,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.198929979724,0.0,1.0,71.15708248786703,2806.5615909041476,1.0,1.0,-1.0934740400812786,10.829329792838188,-0.006150638790838771,-46.78005469515262,1.0,900.2217818565256,0.0,1.0,-1.9593629645428712e-05,16.657993826703002
0.1,0.1,1.0,14.466797587490221,-0.04134297836845507,4.949525322947329,0.0008921225986699562,0.591170552981022,0.003721778987929432,15.290119116663876,0.5911829414263011,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.421588692402,0.0,1.0,71.47312769616885,2843.0886912188103,1.0,1.0,0.9166586510981276,12.27644386131756,0.015486777582566525,-46.43885342797578,1.0,900.554970933938,0.0,1.0,0.09211798404325502,15.110859280107533
0.125,0.125,1.0,14.858754927264009,0.007580114548028007,4.677157346180837,0.0007055062918121973,0.5300868350546849,0.0011117843933798606,15.577498396326748,0.5300884704480544,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,900.421588692402,0.0,1.0,72.33946976779333,2878.656078645747,1.0,1.0,0.9166586510981276,12.27644386131756,0.015486777582566525,-46.43885342797578,1.0,900.554970933938,0.0,1.0,0.09211798404325502,15.110859280107533
0.15000000000000002,0.15000000000000002,1.0,15.109727968321977,0.038549272230478174,4.487738302088743,0.0019646967772118393,0.38526422053491277,0.0015741690663285107,15.76214326768778,0.38527244602495214,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,901.269417158587,0.0,1.0,71.47914872421254,2895.176104724367,1.0,1.0,-0.1779840465434555,13.253420162624701,-0.0354611563190946,-46.11706187337747,1.0,900.4069277049862,0.0,1.0,0.04886793277601613,13.623702561122705
0.17500000000000002,0.17500000000000002,1.0,15.4027451225185,0.02530880610325757,4.528681196073005,0.0019450701434978732,0.2215611738761236,-3.645329860300707e-06,16.054723641987707,0.2215697115594039,1.0,0.0,-1.1847204903281356,-2.1801049899993714,897.6597487825237,70.39011843772215,0.18917350047430306,3.8016023654792703,1.0,901.269417158587,0.0,1.0,71.67955514976347,2889.9162900796505,1.0,1.0,-0.1779840465434555,13.253420162624701,-0.0354611563190946,-46.11706187337747,1.0,900.4069277049862,0.0,1.0,0.04886793277601613,13.623702561122705
0.2,0.2,1.0,15.577565795707654,0.04593181574034343,4.601997905909878,-0.001959887195297939,0.08641917094850596,-0.0006299594719408782,16.24318474244805,0.0864436875322986,1.0,0.0,15.692997444757296,-1.2390701528638024,901.2529285260283,72.49217803436586,-0.20896209951698597,3.878147631900131,1.0,899.6286660040175,0.0,1.0,72.7425069258693,2959.1766116560184,1.0,1.0,-0.31231635544879516,13.641999012762064,0.019704449971231084,-46.069418601111906,1.0,900.7208732157192,0.0,1.0,0.37127588655652777,12.923129039361145
0.225,0.225,1.0,15.840014967825514,-0.04013304314033232,4.794755864518461,-0.0030428724709688926,0.01087973622213109,-0.0013401925743029889,16.549844973365225,0.01137646031390909,1.0,0.0,15.692997444757296,-1.2390701528638024,901.2529285260283,72.49217803436586,-0.20896209951698597,3.878147631900131,1.0,899.6286660040175,0.0,1.0,72.85215902142463,3008.7495205869022,1.0,1.0,-0.31231635544879516,13.641999012762064,0.019704449971231084,-46.069418601111906,1.0,900.7208732157192,0.0,1.0,0.37127588655652777,12.923129039361145
